,ds,y
736,2017-05-03 13:20:00,6.1
737,2017-05-03 13:25:00,6.1
738,2017-05-03 13:30:00,6.2
739,2017-05-03 13:35:00,6.2
740,2017-05-03 13:40:00,6.2
741,2017-05-03 13:45:00,6.4
742,2017-05-03 13:50:00,6.4
743,2017-05-03 13:55:00,6.5
744,2017-05-03 14:00:00,6.5
745,2017-05-03 14:05:00,6.5
746,2017-05-03 14:10:00,6.6
747,2017-05-03 14:15:00,6.7
748,2017-05-03 14:20:00,6.6
749,2017-05-03 14:25:00,6.8
750,2017-05-03 14:30:00,7.1
751,2017-05-03 14:35:00,7.5
752,2017-05-03 14:40:00,7.7
753,2017-05-03 14:45:00,7.8
754,2017-05-03 14:50:00,8.2
755,2017-05-03 14:55:00,8.3
756,2017-05-03 15:00:00,8.7
757,2017-05-03 15:05:00,9.0
758,2017-05-03 15:10:00,9.4
759,2017-05-03 15:15:00,9.7
760,2017-05-03 15:20:00,10.3
761,2017-05-03 15:25:00,10.6
762,2017-05-03 15:30:00,11.2
763,2017-05-03 15:35:00,11.7
764,2017-05-03 15:40:00,12.4
765,2017-05-03 15:45:00,12.9
766,2017-05-03 15:50:00,13.7
767,2017-05-03 15:55:00,14.6
768,2017-05-03 16:00:00,15.1
769,2017-05-03 16:05:00,15.4
770,2017-05-03 16:10:00,16.1
771,2017-05-03 16:15:00,16.7
772,2017-05-03 16:20:00,17.3
773,2017-05-03 16:25:00,18.2
774,2017-05-03 16:30:00,18.9
775,2017-05-03 16:35:00,20.0
776,2017-05-03 16:40:00,20.5
777,2017-05-03 16:45:00,21.4
778,2017-05-03 16:50:00,22.3
779,2017-05-03 16:55:00,23.0
780,2017-05-03 17:00:00,23.8
781,2017-05-03 17:05:00,24.5
782,2017-05-03 17:10:00,25.3
783,2017-05-03 17:15:00,25.9
784,2017-05-03 17:20:00,26.3
785,2017-05-03 17:25:00,27.3
786,2017-05-03 17:30:00,28.2
787,2017-05-03 17:35:00,28.8
788,2017-05-03 17:40:00,29.3
789,2017-05-03 17:45:00,30.0
790,2017-05-03 17:50:00,30.3
791,2017-05-03 17:55:00,31.1
792,2017-05-03 18:00:00,31.4
793,2017-05-03 18:05:00,32.2
794,2017-05-03 18:10:00,32.7
795,2017-05-03 18:15:00,33.3
796,2017-05-03 18:20:00,33.6
797,2017-05-03 18:25:00,34.1
798,2017-05-03 18:30:00,35.1
799,2017-05-03 18:35:00,35.5
800,2017-05-03 18:40:00,35.6
801,2017-05-03 18:45:00,36.2
802,2017-05-03 18:50:00,36.7
803,2017-05-03 18:55:00,37.2
804,2017-05-03 19:00:00,37.9
805,2017-05-03 19:05:00,37.8
806,2017-05-03 19:10:00,38.0
807,2017-05-03 19:15:00,38.9
808,2017-05-03 19:20:00,38.9
809,2017-05-03 19:25:00,39.4
810,2017-05-03 19:30:00,39.7
811,2017-05-03 19:35:00,39.5
812,2017-05-03 19:40:00,39.9
813,2017-05-03 19:45:00,40.1
814,2017-05-03 19:50:00,40.4
815,2017-05-03 19:55:00,40.8
816,2017-05-03 20:00:00,40.8
817,2017-05-03 20:05:00,40.9
818,2017-05-03 20:10:00,40.9
819,2017-05-03 20:15:00,40.6
820,2017-05-03 20:20:00,41.4
821,2017-05-03 20:25:00,41.1
822,2017-05-03 20:30:00,41.5
823,2017-05-03 20:35:00,41.7
824,2017-05-03 20:40:00,40.9
825,2017-05-03 20:45:00,41.3
826,2017-05-03 20:50:00,41.1
827,2017-05-03 20:55:00,41.2
828,2017-05-03 21:00:00,41.8
829,2017-05-03 21:05:00,42.0
830,2017-05-03 21:10:00,41.5
831,2017-05-03 21:15:00,41.1
832,2017-05-03 21:20:00,41.9
833,2017-05-03 21:25:00,41.4
834,2017-05-03 21:30:00,40.9
835,2017-05-03 21:35:00,40.9
836,2017-05-03 21:40:00,41.0
837,2017-05-03 21:45:00,41.0
838,2017-05-03 21:50:00,40.5
839,2017-05-03 21:55:00,40.2
840,2017-05-03 22:00:00,40.1
841,2017-05-03 22:05:00,40.0
842,2017-05-03 22:10:00,40.2
843,2017-05-03 22:15:00,39.9
844,2017-05-03 22:20:00,39.8
845,2017-05-03 22:25:00,39.1
846,2017-05-03 22:30:00,39.1
847,2017-05-03 22:35:00,39.0
848,2017-05-03 22:40:00,38.8
849,2017-05-03 22:45:00,38.5
850,2017-05-03 22:50:00,38.2
851,2017-05-03 22:55:00,37.6
852,2017-05-03 23:00:00,37.4
853,2017-05-03 23:05:00,37.3
854,2017-05-03 23:10:00,37.6
855,2017-05-03 23:15:00,36.8
856,2017-05-03 23:20:00,36.4
857,2017-05-03 23:25:00,36.0
858,2017-05-03 23:30:00,35.9
859,2017-05-03 23:35:00,35.3
860,2017-05-03 23:40:00,35.0
861,2017-05-03 23:45:00,34.7
862,2017-05-03 23:50:00,34.3
863,2017-05-03 23:55:00,33.7
864,2017-05-04 00:00:00,33.1
865,2017-05-04 00:05:00,32.8
866,2017-05-04 00:10:00,32.0
867,2017-05-04 00:15:00,32.1
868,2017-05-04 00:20:00,31.3
869,2017-05-04 00:25:00,30.9
870,2017-05-04 00:30:00,30.6
871,2017-05-04 00:35:00,29.8
872,2017-05-04 00:40:00,29.3
873,2017-05-04 00:45:00,28.6
874,2017-05-04 00:50:00,28.1
875,2017-05-04 00:55:00,27.7
876,2017-05-04 01:00:00,26.6
877,2017-05-04 01:05:00,25.2
878,2017-05-04 01:10:00,24.3
879,2017-05-04 01:15:00,23.2
880,2017-05-04 01:20:00,22.1
881,2017-05-04 01:25:00,21.1
882,2017-05-04 01:30:00,20.1
883,2017-05-04 01:35:00,19.9
884,2017-05-04 01:40:00,19.9
885,2017-05-04 01:45:00,19.6
886,2017-05-04 01:50:00,19.2
887,2017-05-04 01:55:00,18.8
888,2017-05-04 02:00:00,18.6
889,2017-05-04 02:05:00,18.2
890,2017-05-04 02:10:00,17.8
891,2017-05-04 02:15:00,17.6
892,2017-05-04 02:20:00,17.3
893,2017-05-04 02:25:00,16.9
894,2017-05-04 02:30:00,16.7
895,2017-05-04 02:35:00,16.3
896,2017-05-04 02:40:00,16.0
897,2017-05-04 02:45:00,15.6
898,2017-05-04 02:50:00,15.2
899,2017-05-04 02:55:00,14.8
900,2017-05-04 03:00:00,14.4
901,2017-05-04 03:05:00,14.1
902,2017-05-04 03:10:00,13.8
903,2017-05-04 03:15:00,13.6
904,2017-05-04 03:20:00,13.6
905,2017-05-04 03:25:00,13.7
906,2017-05-04 03:30:00,13.6
907,2017-05-04 03:35:00,13.7
908,2017-05-04 03:40:00,13.6
909,2017-05-04 03:45:00,13.4
910,2017-05-04 03:50:00,13.3
911,2017-05-04 03:55:00,13.2
912,2017-05-04 04:00:00,13.1
913,2017-05-04 04:05:00,13.0
914,2017-05-04 04:10:00,12.9
915,2017-05-04 04:15:00,12.8
916,2017-05-04 04:20:00,12.7
917,2017-05-04 04:25:00,12.6
918,2017-05-04 04:30:00,12.6
919,2017-05-04 04:35:00,12.6
920,2017-05-04 04:40:00,12.4
921,2017-05-04 04:45:00,12.2
922,2017-05-04 04:50:00,12.0
923,2017-05-04 04:55:00,11.9
924,2017-05-04 05:00:00,11.8
925,2017-05-04 05:05:00,11.8
926,2017-05-04 05:10:00,11.7
927,2017-05-04 05:15:00,11.7
928,2017-05-04 05:20:00,11.7
929,2017-05-04 05:25:00,11.6
930,2017-05-04 05:30:00,11.5
931,2017-05-04 05:35:00,11.4
932,2017-05-04 05:40:00,11.4
933,2017-05-04 05:45:00,11.4
934,2017-05-04 05:50:00,11.2
935,2017-05-04 05:55:00,11.1
936,2017-05-04 06:00:00,11.3
937,2017-05-04 06:05:00,11.4
938,2017-05-04 06:10:00,11.3
939,2017-05-04 06:15:00,11.2
940,2017-05-04 06:20:00,11.2
941,2017-05-04 06:25:00,11.1
942,2017-05-04 06:30:00,11.0
943,2017-05-04 06:35:00,10.8
944,2017-05-04 06:40:00,10.9
945,2017-05-04 06:45:00,10.7
946,2017-05-04 06:50:00,10.7
947,2017-05-04 06:55:00,10.7
948,2017-05-04 07:00:00,10.6
949,2017-05-04 07:05:00,10.7
950,2017-05-04 07:10:00,10.6
951,2017-05-04 07:15:00,10.5
952,2017-05-04 07:20:00,10.4
953,2017-05-04 07:25:00,10.4
954,2017-05-04 07:30:00,10.3
955,2017-05-04 07:35:00,10.2
956,2017-05-04 07:40:00,10.1
957,2017-05-04 07:45:00,9.9
958,2017-05-04 07:50:00,9.9
959,2017-05-04 07:55:00,9.8
960,2017-05-04 08:00:00,9.8
961,2017-05-04 08:05:00,9.7
962,2017-05-04 08:10:00,9.6
963,2017-05-04 08:15:00,9.6
964,2017-05-04 08:20:00,9.5
965,2017-05-04 08:25:00,9.5
966,2017-05-04 08:30:00,9.4
967,2017-05-04 08:35:00,9.3
968,2017-05-04 08:40:00,9.4
969,2017-05-04 08:45:00,9.3
970,2017-05-04 08:50:00,9.2
971,2017-05-04 08:55:00,9.2
972,2017-05-04 09:00:00,9.1
973,2017-05-04 09:05:00,9.0
974,2017-05-04 09:10:00,9.1
975,2017-05-04 09:15:00,9.0
976,2017-05-04 09:20:00,8.9
977,2017-05-04 09:25:00,8.8
978,2017-05-04 09:30:00,8.8
979,2017-05-04 09:35:00,8.7
980,2017-05-04 09:40:00,8.7
981,2017-05-04 09:45:00,8.5
982,2017-05-04 09:50:00,8.4
983,2017-05-04 09:55:00,8.6
984,2017-05-04 10:00:00,8.5
985,2017-05-04 10:05:00,8.5
986,2017-05-04 10:10:00,8.7
987,2017-05-04 10:15:00,8.6
988,2017-05-04 10:20:00,8.5
989,2017-05-04 10:25:00,8.3
990,2017-05-04 10:30:00,8.4
991,2017-05-04 10:35:00,8.3
992,2017-05-04 10:40:00,8.4
993,2017-05-04 10:45:00,8.3
994,2017-05-04 10:50:00,8.4
995,2017-05-04 10:55:00,8.3
996,2017-05-04 11:00:00,8.2
997,2017-05-04 11:05:00,8.2
998,2017-05-04 11:10:00,8.2
999,2017-05-04 11:15:00,8.1
1000,2017-05-04 11:20:00,8.2
1001,2017-05-04 11:25:00,8.2
1002,2017-05-04 11:30:00,8.1
1003,2017-05-04 11:35:00,8.0
1004,2017-05-04 11:40:00,8.0
1005,2017-05-04 11:45:00,7.9
1006,2017-05-04 11:50:00,7.9
1007,2017-05-04 11:55:00,7.8
1008,2017-05-04 12:00:00,7.8
1009,2017-05-04 12:05:00,7.7
1010,2017-05-04 12:10:00,7.8
1011,2017-05-04 12:15:00,7.8
1012,2017-05-04 12:20:00,7.8
1013,2017-05-04 12:25:00,7.8
1014,2017-05-04 12:30:00,7.9
1015,2017-05-04 12:35:00,7.8
1016,2017-05-04 12:40:00,7.7
1017,2017-05-04 12:45:00,7.7
1018,2017-05-04 12:50:00,7.5
1019,2017-05-04 12:55:00,7.5
1020,2017-05-04 13:00:00,7.4
1021,2017-05-04 13:05:00,7.2
1022,2017-05-04 13:10:00,7.2
1023,2017-05-04 13:15:00,7.0
1024,2017-05-04 13:20:00,7.1
1025,2017-05-04 13:25:00,7.2
1026,2017-05-04 13:30:00,7.1
1027,2017-05-04 13:35:00,7.1
1028,2017-05-04 13:40:00,7.2
1029,2017-05-04 13:45:00,7.3
1030,2017-05-04 13:50:00,7.4
1031,2017-05-04 13:55:00,7.4
1032,2017-05-04 14:00:00,7.7
1033,2017-05-04 14:05:00,7.9
1034,2017-05-04 14:10:00,8.0
1035,2017-05-04 14:15:00,8.2
1036,2017-05-04 14:20:00,8.3
1037,2017-05-04 14:25:00,8.4
1038,2017-05-04 14:30:00,8.6
1039,2017-05-04 14:35:00,8.8
1040,2017-05-04 14:40:00,9.0
1041,2017-05-04 14:45:00,9.2
1042,2017-05-04 14:50:00,9.5
1043,2017-05-04 14:55:00,9.7
1044,2017-05-04 15:00:00,10.0
1045,2017-05-04 15:05:00,10.4
1046,2017-05-04 15:10:00,10.7
1047,2017-05-04 15:15:00,11.1
1048,2017-05-04 15:20:00,11.7
1049,2017-05-04 15:25:00,12.1
1050,2017-05-04 15:30:00,12.8
1051,2017-05-04 15:35:00,13.6
1052,2017-05-04 15:40:00,14.2
1053,2017-05-04 15:45:00,14.9
1054,2017-05-04 15:50:00,15.5
1055,2017-05-04 15:55:00,16.3
1056,2017-05-04 16:00:00,16.9
1057,2017-05-04 16:05:00,17.7
1058,2017-05-04 16:10:00,18.2
1059,2017-05-04 16:15:00,18.9
1060,2017-05-04 16:20:00,19.8
1061,2017-05-04 16:25:00,20.4
1062,2017-05-04 16:30:00,21.1
1063,2017-05-04 16:35:00,22.0
1064,2017-05-04 16:40:00,22.7
1065,2017-05-04 16:45:00,23.6
1066,2017-05-04 16:50:00,24.4
1067,2017-05-04 16:55:00,24.9
1068,2017-05-04 17:00:00,25.8
1069,2017-05-04 17:05:00,26.4
1070,2017-05-04 17:10:00,26.8
1071,2017-05-04 17:15:00,27.2
1072,2017-05-04 17:20:00,28.2
1073,2017-05-04 17:25:00,28.8
1074,2017-05-04 17:30:00,29.3
1075,2017-05-04 17:35:00,29.9
1076,2017-05-04 17:40:00,30.6
1077,2017-05-04 17:45:00,30.9
1078,2017-05-04 17:50:00,31.6
1079,2017-05-04 17:55:00,32.1
1080,2017-05-04 18:00:00,32.6
1081,2017-05-04 18:05:00,33.5
1082,2017-05-04 18:10:00,34.4
1083,2017-05-04 18:15:00,34.7
1084,2017-05-04 18:20:00,35.3
1085,2017-05-04 18:25:00,35.6
1086,2017-05-04 18:30:00,36.1
1087,2017-05-04 18:35:00,36.9
1088,2017-05-04 18:40:00,37.2
1089,2017-05-04 18:45:00,38.2
1090,2017-05-04 18:50:00,38.6
1091,2017-05-04 18:55:00,38.7
1092,2017-05-04 19:00:00,39.3
1093,2017-05-04 19:05:00,39.1
1094,2017-05-04 19:10:00,39.9
1095,2017-05-04 19:15:00,39.5
1096,2017-05-04 19:20:00,39.9
1097,2017-05-04 19:25:00,40.4
1098,2017-05-04 19:30:00,41.1
1099,2017-05-04 19:35:00,41.2
1100,2017-05-04 19:40:00,41.1
1101,2017-05-04 19:45:00,42.1
1102,2017-05-04 19:50:00,41.9
1103,2017-05-04 19:55:00,42.4
1104,2017-05-04 20:00:00,42.5
1105,2017-05-04 20:05:00,42.3
1106,2017-05-04 20:10:00,42.3
1107,2017-05-04 20:15:00,42.7
1108,2017-05-04 20:20:00,42.5
1109,2017-05-04 20:25:00,43.1
1110,2017-05-04 20:30:00,42.6
1111,2017-05-04 20:35:00,41.9
1112,2017-05-04 20:40:00,42.4
1113,2017-05-04 20:45:00,43.0
1114,2017-05-04 20:50:00,41.9
1115,2017-05-04 20:55:00,42.3
1116,2017-05-04 21:00:00,42.4
1117,2017-05-04 21:05:00,42.4
1118,2017-05-04 21:10:00,42.2
1119,2017-05-04 21:15:00,42.3
1120,2017-05-04 21:20:00,42.7
1121,2017-05-04 21:25:00,42.6
1122,2017-05-04 21:30:00,42.0
1123,2017-05-04 21:35:00,42.9
1124,2017-05-04 21:40:00,42.0
1125,2017-05-04 21:45:00,41.3
1126,2017-05-04 21:50:00,41.6
1127,2017-05-04 21:55:00,41.2
1128,2017-05-04 22:00:00,41.6
1129,2017-05-04 22:05:00,41.4
1130,2017-05-04 22:10:00,40.2
1131,2017-05-04 22:15:00,40.9
1132,2017-05-04 22:20:00,40.4
1133,2017-05-04 22:25:00,40.8
1134,2017-05-04 22:30:00,40.3
1135,2017-05-04 22:35:00,39.4
1136,2017-05-04 22:40:00,39.3
1137,2017-05-04 22:45:00,38.8
1138,2017-05-04 22:50:00,38.9
1139,2017-05-04 22:55:00,38.7
1140,2017-05-04 23:00:00,38.4
1141,2017-05-04 23:05:00,38.2
1142,2017-05-04 23:10:00,38.2
1143,2017-05-04 23:15:00,36.9
1144,2017-05-04 23:20:00,37.2
1145,2017-05-04 23:25:00,37.1
1146,2017-05-04 23:30:00,36.5
1147,2017-05-04 23:35:00,36.4
1148,2017-05-04 23:40:00,35.5
1149,2017-05-04 23:45:00,34.7
1150,2017-05-04 23:50:00,34.0
1151,2017-05-04 23:55:00,33.9
1152,2017-05-05 00:00:00,33.6
1153,2017-05-05 00:05:00,33.2
1154,2017-05-05 00:10:00,32.8
1155,2017-05-05 00:15:00,32.1
1156,2017-05-05 00:20:00,31.6
1157,2017-05-05 00:25:00,31.1
1158,2017-05-05 00:30:00,30.4
1159,2017-05-05 00:35:00,29.7
1160,2017-05-05 00:40:00,28.5
1161,2017-05-05 00:45:00,28.2
1162,2017-05-05 00:50:00,28.1
1163,2017-05-05 00:55:00,27.1
1164,2017-05-05 01:00:00,25.9
1165,2017-05-05 01:05:00,25.1
1166,2017-05-05 01:10:00,25.3
1167,2017-05-05 01:15:00,24.9
1168,2017-05-05 01:20:00,23.8
1169,2017-05-05 01:25:00,22.6
1170,2017-05-05 01:30:00,22.0
1171,2017-05-05 01:35:00,21.2
1172,2017-05-05 01:40:00,20.5
1173,2017-05-05 01:45:00,20.0
1174,2017-05-05 01:50:00,19.8
1175,2017-05-05 01:55:00,19.5
1176,2017-05-05 02:00:00,19.4
1177,2017-05-05 02:05:00,19.2
1178,2017-05-05 02:10:00,19.0
1179,2017-05-05 02:15:00,18.6
1180,2017-05-05 02:20:00,18.1
1181,2017-05-05 02:25:00,17.7
1182,2017-05-05 02:30:00,17.2
1183,2017-05-05 02:35:00,16.7
1184,2017-05-05 02:40:00,16.3
1185,2017-05-05 02:45:00,16.0
1186,2017-05-05 02:50:00,15.6
1187,2017-05-05 02:55:00,15.3
1188,2017-05-05 03:00:00,15.2
1189,2017-05-05 03:05:00,15.0
1190,2017-05-05 03:10:00,14.9
1191,2017-05-05 03:15:00,14.8
1192,2017-05-05 03:20:00,14.6
1193,2017-05-05 03:25:00,14.3
1194,2017-05-05 03:30:00,14.1
1195,2017-05-05 03:35:00,13.9
1196,2017-05-05 03:40:00,13.8
1197,2017-05-05 03:45:00,13.7
1198,2017-05-05 03:50:00,13.7
1199,2017-05-05 03:55:00,13.6
1200,2017-05-05 04:00:00,13.7
1201,2017-05-05 04:05:00,13.7
1202,2017-05-05 04:10:00,13.7
1203,2017-05-05 04:15:00,13.6
1204,2017-05-05 04:20:00,13.6
1205,2017-05-05 04:25:00,13.6
1206,2017-05-05 04:30:00,13.6
1207,2017-05-05 04:35:00,13.6
1208,2017-05-05 04:40:00,13.5
1209,2017-05-05 04:45:00,13.4
1210,2017-05-05 04:50:00,13.3
1211,2017-05-05 04:55:00,13.2
1212,2017-05-05 05:00:00,13.0
1213,2017-05-05 05:05:00,13.0
1214,2017-05-05 05:10:00,12.9
1215,2017-05-05 05:15:00,12.9
1216,2017-05-05 05:20:00,12.9
1217,2017-05-05 05:25:00,12.8
1218,2017-05-05 05:30:00,12.7
1219,2017-05-05 05:35:00,12.5
1220,2017-05-05 05:40:00,12.4
1221,2017-05-05 05:45:00,12.3
1222,2017-05-05 05:50:00,12.3
1223,2017-05-05 05:55:00,12.2
1224,2017-05-05 06:00:00,12.1
1225,2017-05-05 06:05:00,12.0
1226,2017-05-05 06:10:00,11.9
1227,2017-05-05 06:15:00,11.8
1228,2017-05-05 06:20:00,11.9
1229,2017-05-05 06:25:00,11.8
1230,2017-05-05 06:30:00,11.6
1231,2017-05-05 06:35:00,11.7
1232,2017-05-05 06:40:00,11.9
1233,2017-05-05 06:45:00,12.0
1234,2017-05-05 06:50:00,12.2
1235,2017-05-05 06:55:00,12.6
1236,2017-05-05 07:00:00,12.6
1237,2017-05-05 07:05:00,12.7
1238,2017-05-05 07:10:00,12.7
1239,2017-05-05 07:15:00,12.5
1240,2017-05-05 07:20:00,12.1
1241,2017-05-05 07:25:00,11.8
1242,2017-05-05 07:30:00,11.7
1243,2017-05-05 07:35:00,11.6
1244,2017-05-05 07:40:00,11.4
1245,2017-05-05 07:45:00,11.3
1246,2017-05-05 07:50:00,11.3
1247,2017-05-05 07:55:00,11.3
1248,2017-05-05 08:00:00,11.4
1249,2017-05-05 08:05:00,11.3
1250,2017-05-05 08:10:00,11.1
1251,2017-05-05 08:15:00,11.0
1252,2017-05-05 08:20:00,11.0
1253,2017-05-05 08:25:00,11.0
1254,2017-05-05 08:30:00,10.9
1255,2017-05-05 08:35:00,10.7
1256,2017-05-05 08:40:00,10.8
1257,2017-05-05 08:45:00,10.7
1258,2017-05-05 08:50:00,10.9
1259,2017-05-05 08:55:00,10.9
1260,2017-05-05 09:00:00,11.1
1261,2017-05-05 09:05:00,11.0
1262,2017-05-05 09:10:00,10.5
1263,2017-05-05 09:15:00,10.3
1264,2017-05-05 09:20:00,10.1
1265,2017-05-05 09:25:00,9.9
1266,2017-05-05 09:30:00,9.8
1267,2017-05-05 09:35:00,9.8
1268,2017-05-05 09:40:00,9.7
1269,2017-05-05 09:45:00,9.6
1270,2017-05-05 09:50:00,9.6
1271,2017-05-05 09:55:00,9.6
1272,2017-05-05 10:00:00,9.7
1273,2017-05-05 10:05:00,9.8
1274,2017-05-05 10:10:00,9.8
1275,2017-05-05 10:15:00,9.6
1276,2017-05-05 10:20:00,9.7
1277,2017-05-05 10:25:00,9.8
1278,2017-05-05 10:30:00,10.0
1279,2017-05-05 10:35:00,9.5
1280,2017-05-05 10:40:00,9.7
1281,2017-05-05 10:45:00,9.9
1282,2017-05-05 10:50:00,10.0
1283,2017-05-05 10:55:00,9.9
1284,2017-05-05 11:00:00,9.4
1285,2017-05-05 11:05:00,9.3
1286,2017-05-05 11:10:00,9.1
1287,2017-05-05 11:15:00,9.1
1288,2017-05-05 11:20:00,9.5
1289,2017-05-05 11:25:00,9.5
1290,2017-05-05 11:30:00,9.5
1291,2017-05-05 11:35:00,9.4
1292,2017-05-05 11:40:00,9.4
1293,2017-05-05 11:45:00,9.3
1294,2017-05-05 11:50:00,9.3
1295,2017-05-05 11:55:00,9.3
1296,2017-05-05 12:00:00,9.3
1297,2017-05-05 12:05:00,9.3
1298,2017-05-05 12:10:00,8.7
1299,2017-05-05 12:15:00,8.6
1300,2017-05-05 12:20:00,8.8
1301,2017-05-05 12:25:00,8.7
1302,2017-05-05 12:30:00,8.7
1303,2017-05-05 12:35:00,8.6
1304,2017-05-05 12:40:00,8.6
1305,2017-05-05 12:45:00,8.8
1306,2017-05-05 12:50:00,8.8
1307,2017-05-05 12:55:00,8.9
1308,2017-05-05 13:00:00,9.4
1309,2017-05-05 13:05:00,9.4
1310,2017-05-05 13:10:00,8.9
1311,2017-05-05 13:15:00,9.0
1312,2017-05-05 13:20:00,9.1
1313,2017-05-05 13:25:00,9.1
1314,2017-05-05 13:30:00,9.1
1315,2017-05-05 13:35:00,8.9
1316,2017-05-05 13:40:00,9.0
1317,2017-05-05 13:45:00,9.1
1318,2017-05-05 13:50:00,9.3
1319,2017-05-05 13:55:00,9.5
1320,2017-05-05 14:00:00,9.6
1321,2017-05-05 14:05:00,9.6
1322,2017-05-05 14:10:00,9.6
1323,2017-05-05 14:15:00,9.9
1324,2017-05-05 14:20:00,10.1
1325,2017-05-05 14:25:00,10.4
1326,2017-05-05 14:30:00,10.6
1327,2017-05-05 14:35:00,11.1
1328,2017-05-05 14:40:00,12.0
1329,2017-05-05 14:45:00,12.9
1330,2017-05-05 14:50:00,13.3
1331,2017-05-05 14:55:00,13.0
1332,2017-05-05 15:00:00,13.4
1333,2017-05-05 15:05:00,14.1
1334,2017-05-05 15:10:00,14.7
1335,2017-05-05 15:15:00,14.2
1336,2017-05-05 15:20:00,14.0
1337,2017-05-05 15:25:00,14.8
1338,2017-05-05 15:30:00,15.4
1339,2017-05-05 15:35:00,16.0
1340,2017-05-05 15:40:00,16.3
1341,2017-05-05 15:45:00,16.0
1342,2017-05-05 15:50:00,16.0
1343,2017-05-05 15:55:00,16.0
1344,2017-05-05 16:00:00,16.4
1345,2017-05-05 16:05:00,16.5
1346,2017-05-05 16:10:00,16.8
1347,2017-05-05 16:15:00,17.2
1348,2017-05-05 16:20:00,17.9
1349,2017-05-05 16:25:00,18.7
1350,2017-05-05 16:30:00,20.3
1351,2017-05-05 16:35:00,22.2
1352,2017-05-05 16:40:00,21.2
1353,2017-05-05 16:45:00,20.3
1354,2017-05-05 16:50:00,20.0
1355,2017-05-05 16:55:00,19.9
1356,2017-05-05 17:00:00,22.7
1357,2017-05-05 17:05:00,23.8
1358,2017-05-05 17:10:00,24.0
1359,2017-05-05 17:15:00,25.3
1360,2017-05-05 17:20:00,20.6
1361,2017-05-05 17:25:00,23.7
1362,2017-05-05 17:30:00,21.5
1363,2017-05-05 17:35:00,21.9
1364,2017-05-05 17:40:00,23.5
1365,2017-05-05 17:45:00,21.5
1366,2017-05-05 17:50:00,21.2
1367,2017-05-05 17:55:00,22.4
1368,2017-05-05 18:00:00,23.4
1369,2017-05-05 18:05:00,21.9
1370,2017-05-05 18:10:00,22.9
1371,2017-05-05 18:15:00,25.3
1372,2017-05-05 18:20:00,25.1
1373,2017-05-05 18:25:00,22.3
1374,2017-05-05 18:30:00,24.0
1375,2017-05-05 18:35:00,26.6
1376,2017-05-05 18:40:00,27.9
1377,2017-05-05 18:45:00,28.2
1378,2017-05-05 18:50:00,29.0
1379,2017-05-05 18:55:00,28.4
1380,2017-05-05 19:00:00,29.5
1381,2017-05-05 19:05:00,30.4
1382,2017-05-05 19:10:00,29.5
1383,2017-05-05 19:15:00,30.7
1384,2017-05-05 19:20:00,30.3
1385,2017-05-05 19:25:00,32.8
1386,2017-05-05 19:30:00,33.5
1387,2017-05-05 19:35:00,33.9
1388,2017-05-05 19:40:00,34.1
1389,2017-05-05 19:45:00,35.5
1390,2017-05-05 19:50:00,34.6
1391,2017-05-05 19:55:00,32.5
1392,2017-05-05 20:00:00,30.7
1393,2017-05-05 20:05:00,31.4
1394,2017-05-05 20:10:00,28.6
1395,2017-05-05 20:15:00,27.0
1396,2017-05-05 20:20:00,26.9
1397,2017-05-05 20:25:00,30.0
1398,2017-05-05 20:30:00,29.7
1399,2017-05-05 20:35:00,30.6
1400,2017-05-05 20:40:00,29.3
1401,2017-05-05 20:45:00,28.5
1402,2017-05-05 20:50:00,32.5
1403,2017-05-05 20:55:00,33.1
1404,2017-05-05 21:00:00,31.8
1405,2017-05-05 21:05:00,33.4
1406,2017-05-05 21:10:00,31.7
1407,2017-05-05 21:15:00,31.7
1408,2017-05-05 21:20:00,34.6
1409,2017-05-05 21:25:00,34.6
1410,2017-05-05 21:30:00,30.4
1411,2017-05-05 21:35:00,31.1
1412,2017-05-05 21:40:00,29.6
1413,2017-05-05 21:45:00,29.3
1414,2017-05-05 21:50:00,28.8
1415,2017-05-05 21:55:00,28.9
1416,2017-05-05 22:00:00,27.7
1417,2017-05-05 22:05:00,27.4
1418,2017-05-05 22:10:00,27.3
1419,2017-05-05 22:15:00,26.9
1420,2017-05-05 22:20:00,25.9
1421,2017-05-05 22:25:00,25.5
1422,2017-05-05 22:30:00,25.4
1423,2017-05-05 22:35:00,25.3
1424,2017-05-05 22:40:00,25.7
1425,2017-05-05 22:45:00,25.1
1426,2017-05-05 22:50:00,24.5
1427,2017-05-05 22:55:00,24.0
1428,2017-05-05 23:00:00,24.3
1429,2017-05-05 23:05:00,24.3
1430,2017-05-05 23:10:00,26.0
1431,2017-05-05 23:15:00,26.4
1432,2017-05-05 23:20:00,26.2
1433,2017-05-05 23:25:00,25.0
1434,2017-05-05 23:30:00,25.6
1435,2017-05-05 23:35:00,25.4
1436,2017-05-05 23:40:00,25.7
1437,2017-05-05 23:45:00,25.8
1438,2017-05-05 23:50:00,25.9
1439,2017-05-05 23:55:00,24.7
1440,2017-05-06 00:00:00,22.7
1441,2017-05-06 00:05:00,24.0
1442,2017-05-06 00:10:00,24.7
1443,2017-05-06 00:15:00,24.1
1444,2017-05-06 00:20:00,23.1
1445,2017-05-06 00:25:00,19.8
1446,2017-05-06 00:30:00,17.9
1447,2017-05-06 00:35:00,20.3
